Locus,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet_x,Percent_A,Percent_C_x,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,IsoelectricPoint,Tiny_Number,Small_Number,Aliphatic_Number,Aromatic_Number,Non-polar_Number,Polar_Number,Charged_Number,Basic_Number,Acidic_Number,predict_xgboost,predict_rfc,Local Average Connectivity_y,Density of Maximum neighborhood Component_y,Topology Potential_y,Edge Clustering Coefficient_y,DegreeCentrality_y,EigenvectorCentrality_y,BetweennessCentrality_y,ClosenessCentrality_y,Clustering_y,predict_rfc_over,predict_rfc_under
6183.A0A3Q0KC71,546,0.0952380952380952,0.3241758241758241,0.358974358974359,0.3168498168498168,0.0384615384615384,0.0256410256410256,0.0549450549450549,0.0549450549450549,0.0531135531135531,0.0531135531135531,0.0366300366300366,0.0714285714285714,0.0567765567765567,0.1117216117216117,0.0183150183150183,0.0567765567765567,0.0421245421245421,0.0347985347985348,0.0659340659340659,0.0952380952380952,0.0402930402930402,0.0476190476190476,0.0109890109890109,0.0311355311355311,8.3699,138,248,147,72,275,271,147,87,60,1,1,0.3100220366599081,0.3606562113559929,537.7224917590022,0.4741928066464719,0.1112990527740189,0.0100724884389158,7.781163738863484e-05,0.5149720123147067,0.3606562113559929,1,1
6183.A0A3Q0KC72,474,0.1012658227848101,0.3670886075949368,0.3016877637130801,0.3312236286919831,0.080168776371308,0.0189873417721519,0.0443037974683544,0.0822784810126582,0.050632911392405,0.0675105485232067,0.0443037974683544,0.0443037974683544,0.0548523206751054,0.0886075949367088,0.0316455696202531,0.0337552742616033,0.0316455696202531,0.0274261603375527,0.0569620253164556,0.0696202531645569,0.0590717299578059,0.0632911392405063,0.0168776371308016,0.0337552742616033,6.7798,140,222,131,69,250,224,134,74,60,1,1,0.2371329279775213,0.236424849036314,470.4889531038955,0.3373850886445727,0.093115696887686,0.0062561402164664,0.0004756573895027,0.5104300594488127,0.2359953761043679,1,1
6183.A0A3Q0KC80,200,0.09,0.29,0.375,0.3349999999999999,0.045,0.015,0.07,0.105,0.03,0.045,0.02,0.075,0.1,0.055,0.015,0.03,0.035,0.025,0.045,0.095,0.06,0.075,0.025,0.035,5.2077,52,94,50,22,90,110,68,33,35,1,1,0.2811771015370471,0.2600768612029672,222.09573668821017,0.2662040281280957,0.0283322056833558,0.0026087220612129,1.9922559755028827e-05,0.4788587904623011,0.2600768612029672,1,1
6183.A0A3Q0KC81,410,0.0707317073170731,0.3048780487804878,0.3756097560975609,0.3195121951219513,0.0634146341463414,0.024390243902439,0.0560975609756097,0.0609756097560975,0.0268292682926829,0.0560975609756097,0.024390243902439,0.0707317073170731,0.073170731707317,0.073170731707317,0.0121951219512195,0.0365853658536585,0.0512195121951219,0.0292682926829268,0.0658536585365853,0.1024390243902439,0.0585365853658536,0.0707317073170731,0.0121951219512195,0.0317073170731707,8.8695,125,213,114,39,202,208,115,67,48,1,1,0.2104324079422438,0.2722952522925419,266.54094723654214,0.3002810821222491,0.0398342354533152,0.0020883051054082,8.95388358920984e-05,0.4848365814348107,0.2722952522925419,1,1
6183.A0A3Q0KC86,339,0.0825958702064896,0.3185840707964601,0.3510324483775811,0.3303834808259587,0.0766961651917404,0.0383480825958702,0.079646017699115,0.0324483775811209,0.0383480825958702,0.0884955752212389,0.023598820058997,0.0619469026548672,0.0294985250737463,0.0855457227138643,0.0206489675516224,0.0412979351032448,0.0176991150442477,0.0383480825958702,0.0648967551622418,0.0943952802359882,0.0707964601769911,0.0530973451327433,0.023598820058997,0.0206489675516224,6.0808,125,190,94,36,178,161,78,40,38,1,1,0.2925113198542677,0.2512651504834536,453.8787375684852,0.3917184394771715,0.0888024357239512,0.0084410339049478,0.000312671394472,0.5080564820319929,0.2512651504834536,1,1
6183.A0A3Q0KC95,475,0.0863157894736842,0.3263157894736842,0.3578947368421052,0.3157894736842105,0.0736842105263157,0.031578947368421,0.0421052631578947,0.0694736842105263,0.04,0.1052631578947368,0.0210526315789473,0.071578947368421,0.0568421052631578,0.0694736842105263,0.031578947368421,0.0442105263157894,0.0526315789473684,0.0189473684210526,0.0631578947368421,0.0568421052631578,0.0589473684210526,0.0463157894736842,0.0189473684210526,0.0273684210526315,7.9743,155,243,124,51,270,205,120,67,53,1,1,0.2961414679316331,0.2819457700061229,476.1991147236732,0.3821908926817126,0.0946380243572395,0.008527011826025,0.0001523164027102,0.5110325079365342,0.2819457700061229,1,1
6183.A0A3Q0KCA5,411,0.1411192214111922,0.2895377128953771,0.3284671532846716,0.3819951338199514,0.0510948905109489,0.0194647201946472,0.048661800486618,0.0437956204379562,0.0510948905109489,0.0535279805352798,0.0340632603406326,0.0851581508515815,0.0559610705596107,0.1070559610705596,0.0145985401459854,0.0510948905109489,0.0535279805352798,0.0389294403892944,0.0340632603406326,0.0656934306569343,0.0389294403892944,0.0632603406326034,0.0218978102189781,0.0681265206812652,7.3038,94,183,126,72,242,169,89,51,38,1,1,0.2965607465229151,0.2755133397418725,348.0175220547832,0.3141104928182688,0.0603010825439783,0.0055734491689113,6.924789527147208e-05,0.5004229121851015,0.2755133397418725,1,1
6183.A0A3Q0KCD7,544,0.0588235294117647,0.3915441176470588,0.3584558823529412,0.25,0.0790441176470588,0.0073529411764705,0.0661764705882353,0.0919117647058823,0.0330882352941176,0.03125,0.0220588235294117,0.0441176470588235,0.0955882352941176,0.0753676470588235,0.0183823529411764,0.0496323529411764,0.0386029411764705,0.0441176470588235,0.0827205882352941,0.0772058823529411,0.056985294117647,0.0606617647058823,0.0128676470588235,0.0128676470588235,9.7289,137,254,141,44,225,319,195,109,86,1,1,0.2786916688214506,0.4217109151587154,435.7333805443543,0.5205388394949976,0.0848274695534506,0.0066648143791117,0.0001325901800629,0.5002516004773913,0.4217109151587154,1,1
6183.A0A3Q0KCD8,828,0.0760869565217391,0.2958937198067632,0.4323671497584541,0.2717391304347826,0.0579710144927536,0.0229468599033816,0.0700483091787439,0.0495169082125603,0.03743961352657,0.0410628019323671,0.0157004830917874,0.0591787439613526,0.0797101449275362,0.0869565217391304,0.0132850241545893,0.0652173913043478,0.0495169082125603,0.036231884057971,0.0519323671497584,0.1268115942028985,0.0434782608695652,0.0543478260869565,0.0060386473429951,0.0326086956521739,8.4054,242,440,214,76,382,446,221,122,99,1,1,0.2877043030181272,0.2762650284909516,495.121999930458,0.3967787855775263,0.099712449255751,0.008801641964402,0.0001523816600203,0.5125561053821535,0.2762650284909516,1,1
6183.A0A3Q0KCF9,534,0.0692883895131086,0.2771535580524344,0.3932584269662921,0.3295880149812734,0.046816479400749,0.0262172284644194,0.0711610486891385,0.0580524344569288,0.0280898876404494,0.0655430711610486,0.0337078651685393,0.0692883895131086,0.0730337078651685,0.0692883895131086,0.0205992509363295,0.0449438202247191,0.0674157303370786,0.0318352059925093,0.0505617977528089,0.0711610486891385,0.0617977528089887,0.0692883895131086,0.0149812734082397,0.0262172284644194,7.0797,145,280,136,55,269,265,153,84,69,1,1,0.298714917905722,0.2209396611136196,581.9647645702341,0.3407206795888319,0.1227165087956698,0.0121049072418103,0.0005461933941099,0.5220084684776136,0.2209396611136196,1,1
6183.A0A3Q0KCG1,520,0.075,0.3326923076923077,0.3826923076923077,0.2846153846153846,0.0884615384615384,0.0134615384615384,0.0346153846153846,0.0596153846153846,0.0442307692307692,0.0576923076923076,0.023076923076923,0.0365384615384615,0.0384615384615384,0.0826923076923076,0.0192307692307692,0.0769230769230769,0.0634615384615384,0.0538461538461538,0.0288461538461538,0.1115384615384615,0.0538461538461538,0.0826923076923076,0.0038461538461538,0.0269230769230769,5.2757,169,303,151,51,270,250,96,47,49,1,1,0.2538970136706989,0.3818236030771065,244.8913845472988,0.4001828335178576,0.0346752368064952,0.002523119202669,3.667613714536619e-05,0.4789372629585873,0.3818236030771065,1,1
6183.A0A3Q0KCG3,733,0.0654843110504775,0.3860845839017734,0.3533424283765348,0.2605729877216917,0.0572987721691678,0.0122783083219645,0.058663028649386,0.0954979536152796,0.0300136425648021,0.0532060027285129,0.0163710777626193,0.0723055934515689,0.111869031377899,0.0941336971350614,0.015006821282401,0.0286493860845839,0.0422919508867667,0.0463847203274215,0.077762619372442,0.058663028649386,0.0450204638472032,0.0491132332878581,0.0081855388813096,0.0272851296043656,9.877,166,297,200,60,338,395,264,151,113,1,1,0.3354038116181649,0.2658031339190423,738.7594928382767,0.4251156182946188,0.1648342354533153,0.0186817552969686,0.0008305428612614,0.535396365997534,0.2658031339190423,1,1
6183.A0A3Q0KCH6,160,0.1,0.3875,0.33125,0.2812499999999999,0.0625,0.00625,0.03125,0.10625,0.05625,0.0375,0.025,0.04375,0.08125,0.075,0.03125,0.06875,0.0875,0.03125,0.08125,0.025,0.05625,0.05,0.00625,0.0375,9.5664,30,68,37,20,79,81,52,30,22,1,1,0.2732145295940834,0.2938700037710378,477.67809783452185,0.418696590089019,0.0950608930987821,0.0080173301146912,9.620979711181044e-05,0.51087618107574,0.2938700037710378,1,1
6183.A0A3Q0KCH9,187,0.0641711229946524,0.3850267379679144,0.3368983957219251,0.2780748663101604,0.0748663101604278,0.0374331550802139,0.0481283422459893,0.0427807486631016,0.0374331550802139,0.0641711229946524,0.0374331550802139,0.0641711229946524,0.0802139037433155,0.0695187165775401,0.0320855614973262,0.0267379679144385,0.0641711229946524,0.053475935828877,0.1122994652406417,0.053475935828877,0.0106951871657754,0.0641711229946524,0.0,0.0267379679144385,10.7072,45,83,51,19,100,87,60,43,17,1,1,0.3276235342918305,0.3270044287630703,643.5065576416808,0.472200429000302,0.1395466847090663,0.0144840107493629,0.0001247674773784,0.5249384666168009,0.3270044287630703,1,1
6183.A0A3Q0KCL4,503,0.0497017892644135,0.3896620278330019,0.363817097415507,0.246520874751491,0.0437375745526839,0.0119284294234592,0.0656063618290258,0.1192842942345924,0.0278330019880715,0.0218687872763419,0.0218687872763419,0.0616302186878727,0.0974155069582504,0.1013916500994035,0.0119284294234592,0.0795228628230616,0.0159045725646123,0.0616302186878727,0.05168986083499,0.0834990059642147,0.0636182902584493,0.0377733598409542,0.0,0.0218687872763419,5.1009,113,213,123,36,179,324,179,86,93,1,1,0.3363356469111825,0.3233453937184339,632.0127988641509,0.4448147012683541,0.1363328822733423,0.0163604976834241,0.0003199386440887,0.5250091908005639,0.3233453937184339,1,1
6183.A0A3Q0KCP9,734,0.0613079019073569,0.3133514986376021,0.433242506811989,0.2534059945504087,0.0490463215258855,0.0136239782016348,0.0776566757493188,0.053133514986376,0.0204359673024523,0.0871934604904632,0.0313351498637602,0.0463215258855585,0.0326975476839237,0.0694822888283378,0.0163487738419618,0.0626702997275204,0.0681198910081744,0.0313351498637602,0.0940054495912806,0.1049046321525885,0.0381471389645776,0.0626702997275204,0.0122615803814713,0.0286103542234332,7.2045,215,414,167,68,348,386,212,116,96,1,1,0.2689454446231944,0.2037839968466692,270.13404055924843,0.2365293396089482,0.0400033829499323,0.0032697808877287,0.0001569501031685,0.4902037760632404,0.2037839968466692,1,1
6183.A0A3Q0KCQ8,559,0.0787119856887298,0.3363148479427549,0.3506261180679785,0.3130590339892665,0.0590339892665474,0.0143112701252236,0.0518783542039356,0.0465116279069767,0.0429338103756708,0.0483005366726296,0.0232558139534883,0.0661896243291592,0.0572450805008944,0.10912343470483,0.0196779964221824,0.0626118067978533,0.0447227191413237,0.0393559928443649,0.0626118067978533,0.0858676207513416,0.0644007155635062,0.0661896243291592,0.0143112701252236,0.0214669051878354,9.4762,152,278,168,57,283,276,135,80,55,1,1,0.2889910278860834,0.4140707058620185,289.3255212231989,0.4245826334611523,0.0464309878213802,0.0036496992016688,3.2543190798075815e-05,0.4833131987579029,0.4140707058620185,1,1
6183.A0A3Q0KCR1,590,0.0728813559322033,0.3440677966101695,0.3203389830508474,0.335593220338983,0.0661016949152542,0.0067796610169491,0.0440677966101694,0.047457627118644,0.035593220338983,0.0644067796610169,0.0084745762711864,0.0932203389830508,0.0559322033898305,0.1271186440677966,0.0372881355932203,0.0542372881355932,0.0305084745762711,0.0271186440677966,0.0389830508474576,0.0711864406779661,0.0796610169491525,0.0745762711864406,0.0050847457627118,0.0322033898305084,8.0786,170,290,213,48,338,252,115,61,54,1,1,0.2562696137616694,0.2428078250863061,244.7853691651904,0.2893896671326095,0.0334912043301759,0.0024607704373375,7.082791135297473e-05,0.4864707940392059,0.2428078250863061,1,1
6183.A0A3Q0KCR4,355,0.0929577464788732,0.3464788732394366,0.3380281690140844,0.3154929577464789,0.0647887323943662,0.028169014084507,0.0788732394366197,0.0788732394366197,0.0535211267605633,0.0507042253521126,0.0140845070422535,0.0704225352112676,0.0845070422535211,0.076056338028169,0.0309859154929577,0.0507042253521126,0.0197183098591549,0.056338028169014,0.0394366197183098,0.0535211267605633,0.0591549295774647,0.0507042253521126,0.0084507042253521,0.0309859154929577,4.8494,91,162,93,38,172,183,105,49,56,1,1,0.3138699165958871,0.2936947552275336,446.139747750446,0.4300874677409033,0.0869418132611637,0.0094703669571383,0.0002166325089992,0.5059237309714008,0.2936947552275336,1,1
6183.A0A3Q0KCR8,454,0.0704845814977973,0.3458149779735682,0.3480176211453744,0.3061674008810573,0.0572687224669603,0.013215859030837,0.0572687224669603,0.0462555066079295,0.0374449339207048,0.0418502202643171,0.0286343612334801,0.066079295154185,0.0572687224669603,0.1211453744493392,0.0176211453744493,0.066079295154185,0.0484581497797356,0.0418502202643171,0.0616740088105726,0.0770925110132158,0.0616740088105726,0.066079295154185,0.0110132158590308,0.0220264317180616,9.069,114,222,141,45,228,226,114,67,47,1,1,0.2889910278860834,0.4140707058620185,289.3255212231989,0.4245826334611525,0.0464309878213802,0.0036496992016688,3.2543190798075815e-05,0.4833131987579029,0.4140707058620185,1,1
6183.A0A3Q0KCR9,456,0.0657894736842105,0.3596491228070175,0.3442982456140351,0.2960526315789474,0.0285087719298245,0.0372807017543859,0.0679824561403508,0.0921052631578947,0.0416666666666666,0.0241228070175438,0.0197368421052631,0.0548245614035087,0.0833333333333333,0.1337719298245614,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0350877192982456,0.0526315789473684,0.1074561403508772,0.0482456140350877,0.0701754385964912,0.0109649122807017,0.0131578947368421,5.4366,112,203,131,39,209,247,144,71,73,1,1,0.2800673212552948,0.3829995023053591,262.1252812223718,0.4165240907897618,0.0390730717185385,0.0035388121137463,1.4932922571641715e-05,0.4817596493676814,0.3829995023053591,1,1
6183.A0A3Q0KCS1,324,0.0555555555555555,0.324074074074074,0.3888888888888889,0.287037037037037,0.015432098765432,0.0308641975308641,0.037037037037037,0.0709876543209876,0.0185185185185185,0.0339506172839506,0.0339506172839506,0.0493827160493827,0.015432098765432,0.0586419753086419,0.0277777777777777,0.1388888888888889,0.0524691358024691,0.0462962962962962,0.1049382716049382,0.1111111111111111,0.0709876543209876,0.0462962962962962,0.0030864197530864,0.0339506172839506,8.1831,85,174,55,29,120,204,85,50,35,1,1,0.3009355234571264,0.2700836059614686,242.5277873720347,0.2795873800863884,0.0332374830852503,0.0033599520665317,2.0656061849660064e-05,0.4840736915758243,0.2700836059614686,1,1
6183.A0A3Q0KCS4,210,0.0809523809523809,0.3285714285714285,0.4142857142857142,0.2571428571428571,0.0571428571428571,0.0142857142857142,0.1333333333333333,0.0952380952380952,0.0476190476190476,0.0571428571428571,0.0285714285714285,0.0380952380952381,0.0142857142857142,0.0666666666666666,0.0238095238095238,0.0761904761904762,0.0523809523809523,0.0571428571428571,0.0285714285714285,0.0809523809523809,0.0571428571428571,0.0380952380952381,0.0095238095238095,0.0238095238095238,3.656,56,119,42,23,90,120,63,15,48,1,1,0.2603866378726938,0.2604246873021577,271.9669870719474,0.280785763698427,0.0409336941813261,0.0031215660162538,9.655033938517716e-05,0.487424101549206,0.2604246873021577,1,1
6183.A0A3Q0KCS8,112,0.0803571428571428,0.3571428571428571,0.3839285714285714,0.2589285714285714,0.0535714285714285,0.0089285714285714,0.0714285714285714,0.0446428571428571,0.0267857142857142,0.0446428571428571,0.0178571428571428,0.0714285714285714,0.125,0.1160714285714285,0.0267857142857142,0.0446428571428571,0.0178571428571428,0.0535714285714285,0.0625,0.0803571428571428,0.0446428571428571,0.0357142857142857,0.0267857142857142,0.0267857142857142,10.3968,26,45,31,11,51,61,36,23,13,1,1,0.3037851208399799,0.3301689325948086,321.9969774490767,0.3611725769725489,0.0538734776725304,0.0047067597661071,3.3898576450309334e-05,0.4944750719717518,0.3301689325948086,1,1
6183.A0A3Q0KCU5,406,0.0935960591133004,0.3399014778325123,0.3596059113300492,0.3004926108374384,0.0541871921182266,0.0270935960591133,0.0665024630541872,0.0517241379310344,0.0369458128078817,0.0246305418719211,0.0246305418719211,0.0862068965517241,0.0615763546798029,0.1453201970443349,0.0147783251231527,0.0517241379310344,0.0566502463054187,0.0295566502463054,0.0443349753694581,0.0985221674876847,0.0344827586206896,0.0344827586206896,0.0123152709359605,0.0443349753694581,6.4918,97,182,130,48,218,188,101,53,48,1,1,0.2878819544191398,0.4134242114153916,433.8376601283208,0.4998570528443827,0.0839817320703653,0.0069780897448236,0.0001718686214099,0.5024662448016917,0.4134242114153916,1,1
6183.A0A3Q0KCV2,166,0.0963855421686747,0.3192771084337349,0.3795180722891566,0.3012048192771084,0.0481927710843373,0.0120481927710843,0.0542168674698795,0.0903614457831325,0.0481927710843373,0.0481927710843373,0.0180722891566265,0.0421686746987951,0.0843373493975903,0.0542168674698795,0.0240963855421686,0.0481927710843373,0.0602409638554216,0.0240963855421686,0.0783132530120482,0.0843373493975903,0.072289156626506,0.0602409638554216,0.036144578313253,0.0120481927710843,9.085,44,81,34,19,74,92,54,30,24,1,1,0.2904092117935133,0.2766469374495762,356.8365495571411,0.3260143809814111,0.0633457374830852,0.0058751242609931,0.0001019499581895,0.4963435507814783,0.2766469374495762,1,1
6183.A0A3Q0KCW2,713,0.1051893408134642,0.3394109396914445,0.3043478260869565,0.3562412342215989,0.061711079943899,0.0238429172510518,0.0575035063113604,0.0659186535764375,0.0575035063113604,0.0504908835904628,0.0364656381486676,0.0589060308555399,0.0364656381486676,0.0967741935483871,0.0098176718092566,0.0504908835904628,0.0420757363253856,0.0336605890603085,0.0715287517531556,0.0673211781206171,0.0589060308555399,0.0729312762973352,0.0126227208976157,0.035063113604488,6.6255,187,346,207,101,372,341,191,103,88,1,1,0.2574238177636332,0.2109330045211672,379.375024473371,0.2729053900596767,0.0685893098782138,0.0051168758878118,0.000311285206232,0.5037436830075476,0.2109330045211672,1,1
6183.A0A3Q0KCW8,899,0.0734149054505005,0.2580645161290322,0.4282536151279199,0.3136818687430478,0.0355951056729699,0.0189098998887652,0.0511679644048943,0.0478309232480533,0.0344827586206896,0.0244716351501668,0.0389321468298109,0.064516129032258,0.0656284760845383,0.0778642936596218,0.0255839822024471,0.117908787541713,0.0422691879866518,0.0411568409343715,0.0300333704115684,0.1268075639599555,0.0856507230255839,0.032258064516129,0.0088987764182424,0.0300333704115684,7.3305,262,481,189,101,355,544,210,121,89,1,1,0.3280915946869486,0.3011442903562978,550.9501634502138,0.4050401022018392,0.1146820027063599,0.0132067815824072,0.0003952176275074,0.5172505487171434,0.2998127768888308,1,1
6183.A0A3Q0KCW9,745,0.0751677852348993,0.3718120805369127,0.3570469798657718,0.2711409395973155,0.0845637583892617,0.010738255033557,0.0563758389261744,0.0550335570469798,0.046979865771812,0.0671140939597315,0.021476510067114,0.0590604026845637,0.0550335570469798,0.1140939597315436,0.0201342281879194,0.0456375838926174,0.0442953020134228,0.0375838926174496,0.0604026845637583,0.0885906040268456,0.0442953020134228,0.0604026845637583,0.0134228187919463,0.0147651006711409,8.1236,220,374,237,72,399,346,185,102,83,1,1,0.2798256239968944,0.3738345020120175,392.9564994124734,0.4267507074634835,0.0724797023004059,0.005524889520131,8.548080705387267e-05,0.5030500301887413,0.3738345020120175,1,1
